#  Table WFC3.IR.G102.1st.sens.2.fits[1]  Tue 03:24:08 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

  661           8110.     2.046996E15     2.567517E13
  662           8111.     2.050009E15     2.576110E13
  663           8112.     2.053045E15     2.583262E13
  664           8113.     2.056091E15     2.590435E13
  665           8114.     2.059147E15     2.597633E13
  666           8115.     2.062212E15     2.604852E13
  667           8116.     2.065287E15     2.612093E13
  668           8117.     2.068373E15     2.619358E13
  669           8118.     2.071468E15     2.626644E13
  670           8119.     2.074574E15     2.633954E13
  671           8120.     2.077689E15     2.641286E13
  672           8121.     2.080814E15     2.648641E13
  673           8122.     2.083950E15     2.656019E13
  674           8123.     2.087095E15     2.663420E13
  675           8124.     2.090250E15     2.670843E13
  676           8125.     2.093415E15     2.678290E13
  677           8126.     2.096590E15     2.685760E13
  678           8127.     2.099774E15     2.693253E13
  679           8128.     2.102969E15     2.700769E13
  680           8129.     2.106174E15     2.708308E13
  681           8130.     2.109389E15     2.715870E13
  682           8131.     2.112614E15     2.723456E13
  683           8132.     2.115848E15     2.731065E13
  684           8133.     2.119093E15     2.738697E13
  685           8134.     2.122347E15     2.746353E13
  686           8135.     2.125612E15     2.754032E13
  687           8136.     2.128765E15     2.758497E13
  688           8137.     2.131918E15     2.762964E13
  689           8138.     2.135071E15     2.767432E13
  690           8139.     2.138224E15     2.771901E13
  691           8140.     2.141378E15     2.776372E13
  692           8141.     2.144532E15     2.780845E13
  693           8142.     2.147686E15     2.785319E13
  694           8143.     2.150841E15     2.789794E13
  695           8144.     2.153995E15     2.794270E13
  696           8145.     2.157150E15     2.798749E13
  697           8146.     2.160305E15     2.803228E13
  698           8147.     2.163460E15     2.807709E13
  699           8148.     2.166616E15     2.812191E13
  700           8149.     2.169772E15     2.816675E13
  701           8150.     2.172927E15     2.821160E13
  702           8151.     2.176083E15     2.825646E13
  703           8152.     2.179240E15     2.830134E13
  704           8153.     2.182396E15     2.834623E13
  705           8154.     2.185553E15     2.839114E13
  706           8155.     2.188710E15     2.843606E13
  707           8156.     2.191867E15     2.848100E13
  708           8157.     2.195025E15     2.852595E13
  709           8158.     2.198182E15     2.857091E13
  710           8159.     2.201340E15     2.861589E13
  711           8160.     2.204522E15     2.862897E13
  712           8161.     2.207705E15     2.864198E13
  713           8162.     2.210891E15     2.865495E13
  714           8163.     2.214078E15     2.866786E13
  715           8164.     2.217268E15     2.868072E13
  716           8165.     2.220460E15     2.869352E13
  717           8166.     2.223654E15     2.870627E13
  718           8167.     2.226849E15     2.871896E13
  719           8168.     2.230047E15     2.873159E13
  720           8169.     2.233247E15     2.874417E13
  721           8170.     2.236450E15     2.875670E13
  722           8171.     2.239654E15     2.876917E13
  723           8172.     2.242860E15     2.878158E13
  724           8173.     2.246068E15     2.879393E13
  725           8174.     2.249279E15     2.880624E13
  726           8175.     2.252491E15     2.881849E13
  727           8176.     2.255706E15     2.883068E13
  728           8177.     2.258923E15     2.884281E13
  729           8178.     2.262142E15     2.885489E13
  730           8179.     2.265362E15     2.886691E13
  731           8180.     2.268585E15     2.887888E13
  732           8181.     2.271810E15     2.889079E13
  733           8182.     2.275037E15     2.890264E13
  734           8183.     2.278266E15     2.891444E13
  735           8184.     2.281766E15     2.891092E13
  736           8185.     2.285289E15     2.890755E13
  737           8186.     2.288836E15     2.890433E13
  738           8187.     2.292406E15     2.890126E13
  739           8188.     2.296000E15     2.889833E13
  740           8189.     2.299618E15     2.889555E13
  741           8190.     2.303259E15     2.889291E13
  742           8191.     2.306923E15     2.889042E13
  743           8192.     2.310611E15     2.888806E13
  744           8193.     2.314323E15     2.888584E13
  745           8194.     2.318058E15     2.888376E13
  746           8195.     2.321816E15     2.888182E13
  747           8196.     2.325599E15     2.888001E13
  748           8197.     2.329405E15     2.887834E13
  749           8198.     2.333234E15     2.887680E13
  750           8199.     2.337087E15     2.887538E13
  751           8200.     2.340963E15     2.887409E13
  752           8201.     2.344863E15     2.887294E13
  753           8202.     2.348787E15     2.887191E13
  754           8203.     2.352734E15     2.887100E13
  755           8204.     2.356705E15     2.887021E13
  756           8205.     2.360699E15     2.886955E13
  757           8206.     2.364717E15     2.886901E13
  758           8207.     2.368758E15     2.886858E13
  759           8208.     2.372984E15     2.887158E13
  760           8209.     2.377245E15     2.887485E13
  761           8210.     2.381544E15     2.887838E13
  762           8211.     2.385878E15     2.888219E13
  763           8212.     2.390249E15     2.888626E13
  764           8213.     2.394657E15     2.889058E13
  765           8214.     2.399100E15     2.889516E13
  766           8215.     2.403580E15     2.890000E13
  767           8216.     2.408097E15     2.890510E13
  768           8217.     2.412650E15     2.891044E13
  769           8218.     2.417239E15     2.891603E13
  770           8219.     2.421865E15     2.892187E13
  771           8220.     2.426527E15     2.892796E13
  772           8221.     2.431225E15     2.893428E13
  773           8222.     2.435960E15     2.894085E13
  774           8223.     2.440732E15     2.894766E13
  775           8224.     2.445539E15     2.895470E13
  776           8225.     2.450384E15     2.896198E13
  777           8226.     2.455264E15     2.896949E13
  778           8227.     2.460181E15     2.897722E13
  779           8228.     2.465134E15     2.898518E13
  780           8229.     2.470124E15     2.899338E13
  781           8230.     2.475149E15     2.900178E13
  782           8231.     2.480212E15     2.901042E13
  783           8232.     2.485274E15     2.902661E13
  784           8233.     2.490369E15     2.904302E13
  785           8234.     2.495497E15     2.905964E13
  786           8235.     2.500660E15     2.907649E13
  787           8236.     2.505855E15     2.909353E13
  788           8237.     2.511084E15     2.911078E13
  789           8238.     2.516346E15     2.912824E13
  790           8239.     2.521642E15     2.914591E13
  791           8240.     2.526972E15     2.916377E13
  792           8241.     2.532334E15     2.918184E13
  793           8242.     2.537730E15     2.920010E13
  794           8243.     2.543160E15     2.921857E13
  795           8244.     2.548623E15     2.923722E13
  796           8245.     2.554119E15     2.925607E13
  797           8246.     2.559649E15     2.927512E13
  798           8247.     2.565212E15     2.929436E13
  799           8248.     2.570809E15     2.931378E13
  800           8249.     2.576439E15     2.933339E13
  801           8250.     2.582102E15     2.935318E13
  802           8251.     2.587799E15     2.937316E13
  803           8252.     2.593530E15     2.939332E13
  804           8253.     2.599293E15     2.941366E13
  805           8254.     2.605090E15     2.943418E13
  806           8255.     2.610921E15     2.945488E13
  807           8256.     2.616409E15     2.943692E13
  808           8257.     2.621900E15     2.941867E13
  809           8258.     2.627394E15     2.940011E13
  810           8259.     2.632892E15     2.938127E13
  811           8260.     2.638393E15     2.936212E13
  812           8261.     2.643897E15     2.934267E13
  813           8262.     2.649405E15     2.932293E13
  814           8263.     2.654916E15     2.930288E13
  815           8264.     2.660430E15     2.928254E13
  816           8265.     2.665947E15     2.926189E13
  817           8266.     2.671468E15     2.924094E13
  818           8267.     2.676992E15     2.921970E13
  819           8268.     2.682520E15     2.919815E13
  820           8269.     2.688051E15     2.917630E13
  821           8270.     2.693585E15     2.915415E13
  822           8271.     2.699123E15     2.913169E13
  823           8272.     2.704663E15     2.910894E13
  824           8273.     2.710208E15     2.908588E13
  825           8274.     2.715755E15     2.906251E13
  826           8275.     2.721306E15     2.903885E13
  827           8276.     2.726860E15     2.901488E13
  828           8277.     2.732417E15     2.899061E13
  829           8278.     2.737978E15     2.896603E13
  830           8279.     2.743542E15     2.894115E13
  831           8280.     2.748849E15     2.897793E13
  832           8281.     2.754139E15     2.901444E13
  833           8282.     2.759411E15     2.905070E13
  834           8283.     2.764666E15     2.908670E13
