#  Table WFC3.IR.G141.1st.sens.2.fits[1]  Tue 03:23:23 11-Jan-2011

# row      WAVELENGTH     SENSITIVITY           ERROR
#                                                    

  649          10598.     6.419873E14     4.108538E13
  650          10599.     6.450468E14     4.099502E13
  651          10600.     6.481074E14     4.090200E13
  652          10601.     6.511691E14     4.080633E13
  653          10602.     6.542318E14     4.070803E13
  654          10603.     6.572955E14     4.060705E13
  655          10604.     6.603603E14     4.050344E13
  656          10605.     6.634263E14     4.039717E13
  657          10606.     6.664932E14     4.028824E13
  658          10607.     6.695613E14     4.017666E13
  659          10608.     6.726303E14     4.006241E13
  660          10609.     6.757005E14     3.994550E13
  661          10610.     6.787718E14     3.982594E13
  662          10611.     6.818440E14     3.970371E13
  663          10612.     6.850103E14     3.960545E13
  664          10613.     6.882764E14     3.953168E13
  665          10614.     6.915513E14     3.945593E13
  666          10615.     6.948352E14     3.937818E13
  667          10616.     6.981282E14     3.929843E13
  668          10617.     7.014301E14     3.921668E13
  669          10618.     7.047411E14     3.913291E13
  670          10619.     7.080608E14     3.904709E13
  671          10620.     7.113896E14     3.895924E13
  672          10621.     7.147274E14     3.886934E13
  673          10622.     7.180741E14     3.877737E13
  674          10623.     7.214298E14     3.868333E13
  675          10624.     7.247945E14     3.858721E13
  676          10625.     7.281681E14     3.848898E13
  677          10626.     7.315508E14     3.838867E13
  678          10627.     7.349423E14     3.828623E13
  679          10628.     7.383429E14     3.818167E13
  680          10629.     7.417523E14     3.807497E13
  681          10630.     7.451709E14     3.796614E13
  682          10631.     7.485982E14     3.785514E13
  683          10632.     7.520347E14     3.774199E13
  684          10633.     7.554800E14     3.762665E13
  685          10634.     7.589344E14     3.750913E13
  686          10635.     7.623978E14     3.738941E13
  687          10636.     7.658700E14     3.726749E13
  688          10637.     7.693513E14     3.714335E13
  689          10638.     7.728414E14     3.701698E13
  690          10639.     7.763406E14     3.688838E13
  691          10640.     7.798488E14     3.675753E13
  692          10641.     7.833659E14     3.662442E13
  693          10642.     7.868920E14     3.648904E13
  694          10643.     7.904270E14     3.635139E13
  695          10644.     7.939710E14     3.621144E13
  696          10645.     7.975240E14     3.606919E13
  697          10646.     8.010860E14     3.592465E13
  698          10647.     8.046569E14     3.577777E13
  699          10648.     8.082369E14     3.562858E13
  700          10649.     8.118257E14     3.547703E13
  701          10650.     8.154234E14     3.532314E13
  702          10651.     8.190303E14     3.516689E13
  703          10652.     8.226461E14     3.500827E13
  704          10653.     8.262708E14     3.484726E13
  705          10654.     8.299045E14     3.468387E13
  706          10655.     8.335471E14     3.451808E13
  707          10656.     8.371987E14     3.434987E13
  708          10657.     8.408594E14     3.417924E13
  709          10658.     8.445289E14     3.400618E13
  710          10659.     8.492312E14     3.401259E13
  711          10660.     8.539857E14     3.401907E13
  712          10661.     8.587923E14     3.402556E13
  713          10662.     8.636507E14     3.403202E13
  714          10663.     8.685614E14     3.403843E13
  715          10664.     8.735243E14     3.404477E13
  716          10665.     8.785391E14     3.405097E13
  717          10666.     8.836059E14     3.405702E13
  718          10667.     8.887249E14     3.406289E13
  719          10668.     8.938959E14     3.406854E13
  720          10669.     8.991191E14     3.407394E13
  721          10670.     9.043942E14     3.407904E13
  722          10671.     9.097216E14     3.408383E13
  723          10672.     9.151009E14     3.408826E13
  724          10673.     9.205323E14     3.409229E13
  725          10674.     9.260158E14     3.409591E13
  726          10675.     9.315514E14     3.409907E13
  727          10676.     9.371390E14     3.410175E13
  728          10677.     9.427787E14     3.410389E13
  729          10678.     9.484705E14     3.410549E13
  730          10679.     9.542144E14     3.410649E13
  731          10680.     9.600105E14     3.410687E13
  732          10681.     9.658584E14     3.410658E13
  733          10682.     9.717586E14     3.410561E13
  734          10683.     9.777108E14     3.410392E13
  735          10684.     9.837150E14     3.410146E13
  736          10685.     9.897713E14     3.409821E13
  737          10686.     9.958797E14     3.409413E13
  738          10687.     1.002040E15     3.408919E13
  739          10688.     1.008253E15     3.408337E13
  740          10689.     1.014518E15     3.407661E13
  741          10690.     1.020834E15     3.406889E13
  742          10691.     1.027203E15     3.406018E13
  743          10692.     1.033624E15     3.405044E13
  744          10693.     1.040097E15     3.403964E13
  745          10694.     1.046622E15     3.402774E13
  746          10695.     1.053199E15     3.401471E13
  747          10696.     1.059828E15     3.400052E13
  748          10697.     1.066509E15     3.398514E13
  749          10698.     1.073243E15     3.396852E13
  750          10699.     1.080028E15     3.395064E13
  751          10700.     1.086866E15     3.393146E13
  752          10701.     1.093755E15     3.391095E13
  753          10702.     1.100697E15     3.388909E13
  754          10703.     1.107690E15     3.386581E13
  755          10704.     1.114736E15     3.384111E13
  756          10705.     1.122413E15     3.389015E13
  757          10706.     1.130757E15     3.401494E13
  758          10707.     1.139203E15     3.414089E13
  759          10708.     1.147750E15     3.426795E13
  760          10709.     1.156398E15     3.439612E13
  761          10710.     1.165147E15     3.452534E13
  762          10711.     1.173998E15     3.465558E13
  763          10712.     1.182951E15     3.478681E13
  764          10713.     1.192004E15     3.491900E13
  765          10714.     1.201159E15     3.505210E13
  766          10715.     1.210415E15     3.518610E13
  767          10716.     1.219773E15     3.532094E13
  768          10717.     1.229232E15     3.545661E13
  769          10718.     1.238792E15     3.559305E13
  770          10719.     1.248453E15     3.573025E13
  771          10720.     1.258216E15     3.586817E13
  772          10721.     1.268080E15     3.600676E13
  773          10722.     1.278046E15     3.614600E13
  774          10723.     1.288113E15     3.628585E13
  775          10724.     1.298281E15     3.642628E13
  776          10725.     1.308550E15     3.656726E13
  777          10726.     1.318921E15     3.670875E13
  778          10727.     1.329393E15     3.685071E13
  779          10728.     1.339967E15     3.699312E13
  780          10729.     1.350642E15     3.713594E13
  781          10730.     1.361418E15     3.727912E13
  782          10731.     1.372295E15     3.742265E13
  783          10732.     1.383274E15     3.756648E13
  784          10733.     1.394354E15     3.771058E13
  785          10734.     1.405535E15     3.785493E13
  786          10735.     1.416818E15     3.799947E13
  787          10736.     1.428202E15     3.814418E13
  788          10737.     1.439688E15     3.828903E13
  789          10738.     1.451274E15     3.843397E13
  790          10739.     1.462962E15     3.857898E13
  791          10740.     1.474752E15     3.872403E13
  792          10741.     1.486642E15     3.886906E13
  793          10742.     1.498634E15     3.901408E13
  794          10743.     1.510728E15     3.915901E13
  795          10744.     1.522922E15     3.930384E13
  796          10745.     1.535218E15     3.944853E13
  797          10746.     1.547616E15     3.959304E13
  798          10747.     1.560114E15     3.973735E13
  799          10748.     1.572714E15     3.988142E13
  800          10749.     1.585416E15     4.002521E13
  801          10750.     1.598218E15     4.016869E13
  802          10751.     1.611122E15     4.031184E13
  803          10752.     1.624071E15     4.052563E13
  804          10753.     1.637120E15     4.074013E13
  805          10754.     1.650267E15     4.095532E13
  806          10755.     1.663513E15     4.117117E13
  807          10756.     1.676858E15     4.138766E13
  808          10757.     1.690302E15     4.160479E13
  809          10758.     1.703845E15     4.182251E13
  810          10759.     1.717486E15     4.204082E13
  811          10760.     1.731227E15     4.225970E13
  812          10761.     1.745067E15     4.247911E13
  813          10762.     1.759006E15     4.269905E13
  814          10763.     1.773043E15     4.291950E13
  815          10764.     1.787180E15     4.314043E13
  816          10765.     1.801416E15     4.336183E13
  817          10766.     1.815750E15     4.358366E13
  818          10767.     1.830184E15     4.380592E13
  819          10768.     1.844716E15     4.402859E13
  820          10769.     1.859348E15     4.425164E13
  821          10770.     1.874078E15     4.447504E13
  822          10771.     1.888908E15     4.469879E13
  823          10772.     1.903836E15     4.492287E13
  824          10773.     1.918863E15     4.514724E13
  825          10774.     1.933989E15     4.537190E13
  826          10775.     1.949215E15     4.559682E13
  827          10776.     1.964539E15     4.582199E13
  828          10777.     1.979962E15     4.604737E13
  829          10778.     1.995484E15     4.627296E13
  830          10779.     2.011105E15     4.649873E13
  831          10780.     2.026825E15     4.672466E13
  832          10781.     2.042645E15     4.695073E13
  833          10782.     2.058563E15     4.717692E13
  834          10783.     2.074580E15     4.740321E13
